Participant,Session,Radius_pre,Radius_post,Metric_pre,Metric_post,Correlation,p_value,Network
P5,S7,60,50,Fluidity,Salience,0.10557457290297029,0.5587273073741092,Limbic
P5,S7,60,50,Fluidity,Entrainment,-0.11334585228196642,0.5299742881015743,Limbic
P5,S7,60,50,Fluidity,Fluidity,0.12253949991849084,0.4969094686153583,Limbic
P5,S7,60,50,Fluidity,Complexity,-0.0598055059940946,0.7409424044183872,Limbic
P5,S7,60,50,Complexity,ZCR,0.07575369609129937,0.6752195539849466,Limbic
P5,S7,60,50,Complexity,Salience,-0.25019786540829714,0.16022685896903446,Limbic
P5,S7,60,50,Complexity,Entrainment,0.19130607381115122,0.28620481459714403,Limbic
P5,S7,60,50,Complexity,Fluidity,-0.0717892844687587,0.6913603893800134,Limbic
P5,S7,60,50,Complexity,Complexity,0.13029192556900634,0.4698642992570517,Limbic
P5,S7,60,100,ZCR,ZCR,0.024618476829219735,0.8918293636981209,Limbic
P5,S7,60,100,ZCR,Salience,-0.1550404488454088,0.3889491877875082,Limbic
P5,S7,60,100,ZCR,Entrainment,0.09511608546555679,0.5985211785458872,Limbic
P5,S7,60,100,ZCR,Fluidity,-0.0871583760958995,0.6295923593077034,Limbic
P5,S7,60,100,ZCR,Complexity,0.16370874313458747,0.36264517492126724,Limbic
P5,S7,60,100,Salience,ZCR,0.026093865767171834,0.8853880492632631,Limbic
P5,S7,60,100,Salience,Salience,0.27887927036190896,0.11603612468317273,Limbic
P5,S7,60,100,Salience,Entrainment,0.022779111759264364,0.8998692068886901,Limbic
P5,S7,60,100,Salience,Fluidity,0.15310689610658768,0.39496345284440454,Limbic
P5,S7,60,100,Salience,Complexity,-0.31720103455058646,0.0720671988653221,Limbic
P5,S7,60,100,Entrainment,ZCR,0.01753198055111015,0.9228554506668774,Limbic
P5,S7,60,100,Entrainment,Salience,0.19738309180783054,0.27088138369710607,Limbic
P5,S7,60,100,Entrainment,Entrainment,-0.05540210560302705,0.7594337148356334,Limbic
P5,S7,60,100,Entrainment,Fluidity,0.09591929696350977,0.5954221102752865,Limbic
P5,S7,60,100,Entrainment,Complexity,-0.287180230150524,0.10513429096171868,Limbic
P5,S7,60,100,Fluidity,ZCR,0.04625213346974774,0.7982673952242918,Limbic
P5,S7,60,100,Fluidity,Salience,0.09119830703535882,0.6137359323120324,Limbic
P5,S7,60,100,Fluidity,Entrainment,-0.1131012018464158,0.5308684474505667,Limbic
P5,S7,60,100,Fluidity,Fluidity,0.1080179352442612,0.5496099501400696,Limbic
P5,S7,60,100,Fluidity,Complexity,-0.16370354689359584,0.3626606182461329,Limbic
P5,S7,60,100,Complexity,ZCR,-0.015910420898793007,0.9299723323579553,Limbic
P5,S7,60,100,Complexity,Salience,-0.2571273451460422,0.1485849817925811,Limbic
P5,S7,60,100,Complexity,Entrainment,0.06957558226248645,0.7004322433334159,Limbic
P5,S7,60,100,Complexity,Fluidity,-0.03203389364485557,0.859531658307683,Limbic
P5,S7,60,100,Complexity,Complexity,0.2584387297685605,0.14645276701969084,Limbic
P5,S7,70,5,ZCR,ZCR,-0.020880853350674914,0.9081767181270398,Limbic
P5,S7,70,5,ZCR,Salience,-0.079774549764309,0.6589927330408764,Limbic
P5,S7,70,5,ZCR,Entrainment,0.13168797318522643,0.46507766524224614,Limbic
P5,S7,70,5,ZCR,Fluidity,-0.0788959616899248,0.6625257303529389,Limbic
P5,S7,70,5,ZCR,Complexity,-0.06997561664686222,0.6987898302066705,Limbic
P5,S7,70,5,Salience,ZCR,0.09398572711660255,0.6028942323658077,Limbic
P5,S7,70,5,Salience,Salience,0.13722889390896142,0.44633625256760934,Limbic
P5,S7,70,5,Salience,Entrainment,-0.08460147549293129,0.6397131270713441,Limbic
P5,S7,70,5,Salience,Fluidity,0.0402781599929886,0.8238866139642316,Limbic
P5,S7,70,5,Salience,Complexity,0.09324003765953626,0.6057865659093246,Limbic
P5,S7,70,5,Entrainment,ZCR,0.2681121459134997,0.1314075396208607,Limbic
P5,S7,70,5,Entrainment,Salience,-0.022188762119823808,0.9024517287970911,Limbic
P5,S7,70,5,Entrainment,Entrainment,-0.08772652035165965,0.6273523876235007,Limbic
P5,S7,70,5,Entrainment,Fluidity,-0.03330537560049465,0.8540146476941776,Limbic
P5,S7,70,5,Entrainment,Complexity,-0.10970120359647813,0.5433697203609599,Limbic
P5,S7,70,5,Fluidity,ZCR,0.15963041471766615,0.3748861942403139,Limbic
P5,S7,70,5,Fluidity,Salience,-0.08943741459920755,0.6206267571194239,Limbic
P5,S7,70,5,Fluidity,Entrainment,-0.09462282982406259,0.6004277704048576,Limbic
P5,S7,70,5,Fluidity,Fluidity,0.11842932655405036,0.5115612214037213,Limbic
P5,S7,70,5,Fluidity,Complexity,0.11404918781658112,0.5274077649997704,Limbic
P5,S7,70,5,Complexity,ZCR,-0.2322285321904577,0.19343774071212758,Limbic
P5,S7,70,5,Complexity,Salience,0.02168873025230121,0.9046399188230486,Limbic
P5,S7,70,5,Complexity,Entrainment,0.11113197963846172,0.5380920408380114,Limbic
P5,S7,70,5,Complexity,Fluidity,-0.09055083147321896,0.616265943229577,Limbic
P5,S7,70,5,Complexity,Complexity,-0.04155427031417193,0.8183980943696972,Limbic
P5,S7,70,50,ZCR,ZCR,0.10517953760582555,0.5602079045482768,Limbic
P5,S7,70,50,ZCR,Salience,-0.1838813877389724,0.30566709097398415,Limbic
P5,S7,70,50,ZCR,Entrainment,0.17222807426308512,0.337854154853367,Limbic
P5,S7,70,50,ZCR,Fluidity,-0.14480211943309623,0.42139600466973975,Limbic
P5,S7,70,50,ZCR,Complexity,0.0728461543704841,0.6870440066105543,Limbic
P5,S7,70,50,Salience,ZCR,-0.07862751136201393,0.6636066584912375,Limbic
P5,S7,70,50,Salience,Salience,0.29773374508370876,0.09241205525271919,Limbic
P5,S7,70,50,Salience,Entrainment,-0.09960643585649914,0.5812860887801512,Limbic
P5,S7,70,50,Salience,Fluidity,0.18790717860175757,0.29501319717686225,Limbic
P5,S7,70,50,Salience,Complexity,-0.21353052820621782,0.23280526143276958,Limbic
P5,S7,70,50,Entrainment,ZCR,-0.00580649446858935,0.9744163568262156,Limbic
P5,S7,70,50,Entrainment,Salience,0.20165863301709067,0.2604269655010728,Limbic
P5,S7,70,50,Entrainment,Entrainment,-0.2280379332669803,0.20182716581048657,Limbic
P5,S7,70,50,Entrainment,Fluidity,0.13456203738023953,0.4553050527077727,Limbic
P5,S7,70,50,Entrainment,Complexity,-0.12416697884143252,0.49116727517788494,Limbic
P5,S7,70,50,Fluidity,ZCR,-0.06939442173718847,0.701176469266488,Limbic
P5,S7,70,50,Fluidity,Salience,0.14685855801912434,0.4147605818343343,Limbic
P5,S7,70,50,Fluidity,Entrainment,-0.16552767729694007,0.35726334343470556,Limbic
P5,S7,70,50,Fluidity,Fluidity,0.13473004837872438,0.45473719103887056,Limbic
P5,S7,70,50,Fluidity,Complexity,-0.059116250164130975,0.7438277331947577,Limbic
P5,S7,70,50,Complexity,ZCR,0.04948200672681309,0.7844999214244225,Limbic
P5,S7,70,50,Complexity,Salience,-0.23530301137778908,0.18743968501659258,Limbic
P5,S7,70,50,Complexity,Entrainment,0.21174171223658306,0.2368354198567067,Limbic
P5,S7,70,50,Complexity,Fluidity,-0.06143948378657807,0.7341162143187021,Limbic
P5,S7,70,50,Complexity,Complexity,0.1277308351986131,0.47871237322997123,Limbic
P5,S7,70,100,ZCR,ZCR,0.0028856269890232544,0.9872842537450366,Limbic
P5,S7,70,100,ZCR,Salience,-0.16123927099945592,0.3700285476941564,Limbic
P5,S7,70,100,ZCR,Entrainment,0.10220099209138717,0.571429310481467,Limbic
P5,S7,70,100,ZCR,Fluidity,-0.0860603075363101,0.6339307942426973,Limbic
P5,S7,70,100,ZCR,Complexity,0.16695548997036802,0.3530724458961059,Limbic
P5,S7,70,100,Salience,ZCR,0.026997047783021172,0.881448423264352,Limbic
P5,S7,70,100,Salience,Salience,0.30136171196424744,0.08832160225535783,Limbic
P5,S7,70,100,Salience,Entrainment,0.02752552972078038,0.8791445031642892,Limbic
P5,S7,70,100,Salience,Fluidity,0.1424729413963317,0.4289824430509776,Limbic
P5,S7,70,100,Salience,Complexity,-0.3385813547750827,0.053934261852184244,Limbic
P5,S7,70,100,Entrainment,ZCR,0.02805094621045382,0.8768549108761307,Limbic
P5,S7,70,100,Entrainment,Salience,0.2231391273832459,0.21195004485092567,Limbic
P5,S7,70,100,Entrainment,Entrainment,-0.051082461923656966,0.7777013159813578,Limbic
P5,S7,70,100,Entrainment,Fluidity,0.08162973641532949,0.651556413723948,Limbic
P5,S7,70,100,Entrainment,Complexity,-0.3176876169674577,0.07160758201160687,Limbic
P5,S7,70,100,Fluidity,ZCR,0.04798783440329045,0.7908611989137976,Limbic
P5,S7,70,100,Fluidity,Salience,0.1381698740000777,0.4431946624047201,Limbic
P5,S7,70,100,Fluidity,Entrainment,-0.13409014812677666,0.4569020228147612,Limbic
P5,S7,70,100,Fluidity,Fluidity,0.07937903706854128,0.6605822876616646,Limbic
P5,S7,70,100,Fluidity,Complexity,-0.17082986958033206,0.34185019555154894,Limbic
P5,S7,70,100,Complexity,ZCR,-0.0471710091860728,0.7943443797213365,Limbic
P5,S7,70,100,Complexity,Salience,-0.2529305624000411,0.15555999167297688,Limbic
P5,S7,70,100,Complexity,Entrainment,0.08907723201917805,0.6220401774906259,Limbic
P5,S7,70,100,Complexity,Fluidity,-0.011077005113039148,0.9512152605808485,Limbic
P5,S7,70,100,Complexity,Complexity,0.26984205577299447,0.12884173489499043,Limbic
P5,S7,80,5,ZCR,ZCR,-0.02149678838912784,0.9054800595877688,Limbic
P5,S7,80,5,ZCR,Salience,-0.07966397523505495,0.6594369819416658,Limbic
P5,S7,80,5,ZCR,Entrainment,0.10962997642264707,0.5436330934366105,Limbic
P5,S7,80,5,ZCR,Fluidity,-0.09073064205433384,0.6155628969416959,Limbic
P5,S7,80,5,ZCR,Complexity,-0.04359747337807201,0.8096280228768489,Limbic
P5,S7,80,5,Salience,ZCR,0.10428217239080152,0.5635779405147688,Limbic
P5,S7,80,5,Salience,Salience,0.1265528851631004,0.48281080920804587,Limbic
P5,S7,80,5,Salience,Entrainment,-0.08169456731604163,0.6512971355887915,Limbic
P5,S7,80,5,Salience,Fluidity,0.04442139353105333,0.8060978550052179,Limbic
P5,S7,80,5,Salience,Complexity,0.08596781338556034,0.6342967852091149,Limbic
P5,S7,80,5,Entrainment,ZCR,0.25314811994916686,0.15519271052764427,Limbic
P5,S7,80,5,Entrainment,Salience,-0.005969262804882695,0.9736994367557644,Limbic
P5,S7,80,5,Entrainment,Entrainment,-0.07381353310497199,0.6831015966024955,Limbic
P5,S7,80,5,Entrainment,Fluidity,-0.048164844363763906,0.7901068975616122,Limbic
P5,S7,80,5,Entrainment,Complexity,-0.1273985274474144,0.4798667372160851,Limbic
P5,S7,80,5,Fluidity,ZCR,0.15998772102304346,0.37380415028088765,Limbic
P5,S7,80,5,Fluidity,Salience,-0.08563487692431511,0.6356148879862703,Limbic
P5,S7,80,5,Fluidity,Entrainment,-0.12056662451520214,0.5039156320865494,Limbic
P5,S7,80,5,Fluidity,Fluidity,0.1298165101956127,0.4715002437890669,Limbic
P5,S7,80,5,Fluidity,Complexity,0.1464319295104801,0.41613231595099776,Limbic
P5,S7,80,5,Complexity,ZCR,-0.23911261440374706,0.18019010763967652,Limbic
P5,S7,80,5,Complexity,Salience,0.03913740666915266,0.8287999157034837,Limbic
P5,S7,80,5,Complexity,Entrainment,0.10400148775079752,0.5646339492887132,Limbic
P5,S7,80,5,Complexity,Fluidity,-0.09662565469142687,0.5927025046447805,Limbic
P5,S7,80,5,Complexity,Complexity,-0.01955838842555674,0.9139700356997853,Limbic
P5,S7,80,50,ZCR,ZCR,0.10785034638041613,0.550233070314172,Limbic
P5,S7,80,50,ZCR,Salience,-0.18760316034262822,0.29580939345614105,Limbic
P5,S7,80,50,ZCR,Entrainment,0.18050582054271286,0.3147847325335794,Limbic
P5,S7,80,50,ZCR,Fluidity,-0.15285413745659335,0.39575358184375525,Limbic
P5,S7,80,50,ZCR,Complexity,0.07823881789762024,0.6651729311317724,Limbic
P5,S7,80,50,Salience,ZCR,-0.07952159846260382,0.6600091690878461,Limbic
P5,S7,80,50,Salience,Salience,0.29995806753126886,0.08988739705414268,Limbic
P5,S7,80,50,Salience,Entrainment,-0.09086800318317781,0.6150260508058525,Limbic
P5,S7,80,50,Salience,Fluidity,0.18576937512061492,0.30064088118195725,Limbic
P5,S7,80,50,Salience,Complexity,-0.22387611080272976,0.2104052770874015,Limbic
P5,S7,80,50,Entrainment,ZCR,-0.010209804830808189,0.9550305259374187,Limbic
P5,S7,80,50,Entrainment,Salience,0.22271018667260395,0.21285271168896353,Limbic
P5,S7,80,50,Entrainment,Entrainment,-0.21259812962014235,0.23490012291466572,Limbic
P5,S7,80,50,Entrainment,Fluidity,0.1350341171618828,0.45371043179465737,Limbic
P5,S7,80,50,Entrainment,Complexity,-0.15381175036141587,0.392764858852096,Limbic
P5,S7,80,50,Fluidity,ZCR,-0.06943290902398755,0.701018336729801,Limbic
P5,S7,80,50,Fluidity,Salience,0.16707091996249265,0.3527349339370234,Limbic
P5,S7,80,50,Fluidity,Entrainment,-0.19718778220187244,0.2713653843609492,Limbic
P5,S7,80,50,Fluidity,Fluidity,0.14295490820496876,0.42740645140922107,Limbic
P5,S7,80,50,Fluidity,Complexity,-0.04877227332838997,0.7875198554542605,Limbic
P5,S7,80,50,Complexity,ZCR,0.05535487331726675,0.7596327895517744,Limbic
P5,S7,80,50,Complexity,Salience,-0.23266438986771962,0.19257936655291746,Limbic
P5,S7,80,50,Complexity,Entrainment,0.20950391695995063,0.2419427607085542,Limbic
P5,S7,80,50,Complexity,Fluidity,-0.07427152135667352,0.6812379871470181,Limbic
P5,S7,80,50,Complexity,Complexity,0.1366093752154734,0.44841116076684534,Limbic
P5,S7,80,100,ZCR,ZCR,0.005389119238185712,0.9762547922933664,Limbic
P5,S7,80,100,ZCR,Salience,-0.17056827479520537,0.34260100699632096,Limbic
P5,S7,80,100,ZCR,Entrainment,0.10558222915677203,0.5586986295030738,Limbic
P5,S7,80,100,ZCR,Fluidity,-0.09823711908046232,0.5865184390352908,Limbic
P5,S7,80,100,ZCR,Complexity,0.18411193654795927,0.3050505002110812,Limbic
P5,S7,80,100,Salience,ZCR,0.02553301784213735,0.8878357967490077,Limbic
P5,S7,80,100,Salience,Salience,0.30802352825673196,0.08117350913738156,Limbic
P5,S7,80,100,Salience,Entrainment,0.03265001990392079,0.8568574313671647,Limbic
P5,S7,80,100,Salience,Fluidity,0.14674678557598891,0.41511971666977776,Limbic
P5,S7,80,100,Salience,Complexity,-0.347504682470303,0.04753162974309015,Limbic
P5,S7,80,100,Entrainment,ZCR,0.022417486919775055,0.9014510397571627,Limbic
P5,S7,80,100,Entrainment,Salience,0.2483584995387288,0.16342422646874358,Limbic
P5,S7,80,100,Entrainment,Entrainment,-0.02755885382046623,0.8789992589581829,Limbic
P5,S7,80,100,Entrainment,Fluidity,0.08799188377699574,0.6263072789477244,Limbic
P5,S7,80,100,Entrainment,Complexity,-0.35174090327931085,0.044712570297469674,Limbic
P5,S7,80,100,Fluidity,ZCR,0.05042404185820209,0.780496304104545,Limbic
P5,S7,80,100,Fluidity,Salience,0.15689746129569496,0.3832232064243943,Limbic
P5,S7,80,100,Fluidity,Entrainment,-0.15541498606905813,0.38779035888232344,Limbic
P5,S7,80,100,Fluidity,Fluidity,0.044804566098539,0.8044573883124091,Limbic
P5,S7,80,100,Fluidity,Complexity,-0.1594090050306668,0.3755576199181681,Limbic
P5,S7,80,100,Complexity,ZCR,-0.04048637661527171,0.8229905128830467,Limbic
P5,S7,80,100,Complexity,Salience,-0.2571458998810975,0.14855465687794245,Limbic
P5,S7,80,100,Complexity,Entrainment,0.08468688631143091,0.639374008196157,Limbic
P5,S7,80,100,Complexity,Fluidity,-0.01213439733652781,0.94656468810736,Limbic
P5,S7,80,100,Complexity,Complexity,0.28675862297775595,0.10566865203407624,Limbic
P5,S7,90,5,ZCR,ZCR,-0.012983072216444798,0.9428333309892079,Limbic
P5,S7,90,5,ZCR,Salience,-0.07866846743052266,0.6634417038156143,Limbic
P5,S7,90,5,ZCR,Entrainment,0.08753792271407665,0.628095594018115,Limbic
P5,S7,90,5,ZCR,Fluidity,-0.09555131688602655,0.5968410411127076,Limbic
P5,S7,90,5,ZCR,Complexity,-0.023191134805281656,0.8980673813681763,Limbic
P5,S7,90,5,Salience,ZCR,0.11822402972282645,0.5122986312927724,Limbic
P5,S7,90,5,Salience,Salience,0.11278151601803219,0.5320379451549514,Limbic
P5,S7,90,5,Salience,Entrainment,-0.07861415572685891,0.6636604530039751,Limbic
P5,S7,90,5,Salience,Fluidity,0.05574973883155899,0.7579689766885988,Limbic
P5,S7,90,5,Salience,Complexity,0.07313481651025616,0.6858667535266159,Limbic
P5,S7,90,5,Entrainment,ZCR,0.24302925155562285,0.17294564566355453,Limbic
P5,S7,90,5,Entrainment,Salience,0.0001562634181494181,0.9993113851105747,Limbic
P5,S7,90,5,Entrainment,Entrainment,-0.05731555588800577,0.751381773598941,Limbic
P5,S7,90,5,Entrainment,Fluidity,-0.0481958053456549,0.7899749811758824,Limbic
P5,S7,90,5,Entrainment,Complexity,-0.14450001236606158,0.4223757615444962,Limbic
P5,S7,90,5,Fluidity,ZCR,0.15308451889595323,0.395033367880788,Limbic
P5,S7,90,5,Fluidity,Salience,-0.05854748866602587,0.7462112341329638,Limbic
P5,S7,90,5,Fluidity,Entrainment,-0.10300111772544884,0.5684049435672879,Limbic
P5,S7,90,5,Fluidity,Fluidity,0.13188980000098413,0.4643878002588818,Limbic
P5,S7,90,5,Fluidity,Complexity,0.1348361092010794,0.45437891065205793,Limbic
P5,S7,90,5,Complexity,ZCR,-0.24003848636409653,0.17845853008579313,Limbic
P5,S7,90,5,Complexity,Salience,0.05529533159627625,0.7598837676687388,Limbic
P5,S7,90,5,Complexity,Entrainment,0.08078243805113672,0.6549486865350842,Limbic
P5,S7,90,5,Complexity,Fluidity,-0.10536528878196351,0.5595114817215883,Limbic
P5,S7,90,5,Complexity,Complexity,0.009467033901157343,0.9582991440198675,Limbic
P5,S7,90,50,ZCR,ZCR,0.10484688659826473,0.5614560848309741,Limbic
P5,S7,90,50,ZCR,Salience,-0.18811652187576675,0.29446574034778805,Limbic
P5,S7,90,50,ZCR,Entrainment,0.17463848042188895,0.3310325673802569,Limbic
P5,S7,90,50,ZCR,Fluidity,-0.15492332918207224,0.38931197020263275,Limbic
P5,S7,90,50,ZCR,Complexity,0.0948851833494281,0.5994133645221675,Limbic
P5,S7,90,50,Salience,ZCR,-0.0803846276172708,0.6565437180661866,Limbic
P5,S7,90,50,Salience,Salience,0.3002775040353153,0.08952920594274145,Limbic
P5,S7,90,50,Salience,Entrainment,-0.0750712137536027,0.67798837772991,Limbic
P5,S7,90,50,Salience,Fluidity,0.177305284015839,0.32358482420451046,Limbic
P5,S7,90,50,Salience,Complexity,-0.24086321479047398,0.17692605198919872,Limbic
P5,S7,90,50,Entrainment,ZCR,-0.010545517686805728,0.9535534295786282,Limbic
P5,S7,90,50,Entrainment,Salience,0.23754024540819108,0.18315789569062427,Limbic
P5,S7,90,50,Entrainment,Entrainment,-0.20622418154040192,0.24956034102264057,Limbic
P5,S7,90,50,Entrainment,Fluidity,0.14753683399212994,0.4125849689349311,Limbic
P5,S7,90,50,Entrainment,Complexity,-0.17568258838776185,0.32810416600488834,Limbic
P5,S7,90,50,Fluidity,ZCR,-0.0690550128672573,0.702571529096188,Limbic
P5,S7,90,50,Fluidity,Salience,0.19253932131464152,0.28305101648827113,Limbic
P5,S7,90,50,Fluidity,Entrainment,-0.22684884340955724,0.20425291034066817,Limbic
P5,S7,90,50,Fluidity,Fluidity,0.15806665122448255,0.37964340730810814,Limbic
P5,S7,90,50,Fluidity,Complexity,-0.05222748604738706,0.7728472231733371,Limbic
P5,S7,90,50,Complexity,ZCR,0.07005394948315989,0.6984683772525992,Limbic
P5,S7,90,50,Complexity,Salience,-0.23660380155002186,0.1849416696153062,Limbic
P5,S7,90,50,Complexity,Entrainment,0.19942472896682112,0.26585563636117276,Limbic
P5,S7,90,50,Complexity,Fluidity,-0.10530368150784596,0.5597424169478236,Limbic
P5,S7,90,50,Complexity,Complexity,0.1530619395331847,0.39510392172764525,Limbic
P5,S7,90,100,ZCR,ZCR,-0.004324296256067242,0.9809455977559137,Limbic
P5,S7,90,100,ZCR,Salience,-0.1743155132635378,0.3319416347398503,Limbic
P5,S7,90,100,ZCR,Entrainment,0.10616360088499831,0.5565229858119446,Limbic
P5,S7,90,100,ZCR,Fluidity,-0.10090714833678863,0.5763352018765409,Limbic
P5,S7,90,100,ZCR,Complexity,0.2031867259530355,0.256755804298018,Limbic
P5,S7,90,100,Salience,ZCR,0.02516170293069557,0.8894569132794596,Limbic
P5,S7,90,100,Salience,Salience,0.31497776359043095,0.07419654284962265,Limbic
P5,S7,90,100,Salience,Entrainment,0.04446895925616358,0.8058941688564617,Limbic
P5,S7,90,100,Salience,Fluidity,0.1489507630053043,0.4080704361609022,Limbic
P5,S7,90,100,Salience,Complexity,-0.3648048389058722,0.03685313238643804,Limbic
P5,S7,90,100,Entrainment,ZCR,0.03260960015548114,0.8570328212112908,Limbic
P5,S7,90,100,Entrainment,Salience,0.26342758871707805,0.13854447218203791,Limbic
P5,S7,90,100,Entrainment,Entrainment,-0.022550725497513885,0.9008681789899435,Limbic
P5,S7,90,100,Entrainment,Fluidity,0.09412319566499178,0.602361673713985,Limbic
P5,S7,90,100,Entrainment,Complexity,-0.3745998114555808,0.0317268113698581,Limbic
P5,S7,90,100,Fluidity,ZCR,0.05808144043311664,0.7481660194065506,Limbic
P5,S7,90,100,Fluidity,Salience,0.19174050496056516,0.2850912746127055,Limbic
P5,S7,90,100,Fluidity,Entrainment,-0.15386062961498267,0.3926126557679791,Limbic
P5,S7,90,100,Fluidity,Fluidity,0.03874004684966609,0.8305128775498305,Limbic
P5,S7,90,100,Fluidity,Complexity,-0.18503863808265353,0.3025800062743398,Limbic
P5,S7,90,100,Complexity,ZCR,-0.026812345100088963,0.8822538616383939,Limbic
P5,S7,90,100,Complexity,Salience,-0.2665246009775807,0.1337951401619067,Limbic
P5,S7,90,100,Complexity,Entrainment,0.07362767736804204,0.6838583908311945,Limbic
P5,S7,90,100,Complexity,Fluidity,-0.030850726037581863,0.8646713375501781,Limbic
P5,S7,90,100,Complexity,Complexity,0.310818927348668,0.0783105568362226,Limbic
P5,S7,100,5,ZCR,ZCR,0.0024849764957713266,0.9890496383253304,Limbic
P5,S7,100,5,ZCR,Salience,-0.08771520835740798,0.6273969546581242,Limbic
P5,S7,100,5,ZCR,Entrainment,0.06750112597941102,0.7089705212351821,Limbic
P5,S7,100,5,ZCR,Fluidity,-0.10335815640386205,0.5670577376783995,Limbic
P5,S7,100,5,ZCR,Complexity,-0.018826842564436064,0.9171766029452088,Limbic
P5,S7,100,5,Salience,ZCR,0.12285035395612545,0.49581006936606103,Limbic
P5,S7,100,5,Salience,Salience,0.10656778606105946,0.5550127380612581,Limbic
P5,S7,100,5,Salience,Entrainment,-0.07215987494040028,0.6898457594414897,Limbic
P5,S7,100,5,Salience,Fluidity,0.06503487640982847,0.71916672029897,Limbic
P5,S7,100,5,Salience,Complexity,0.07193184884064122,0.6907775791685608,Limbic
P5,S7,100,5,Entrainment,ZCR,0.2335656845493871,0.1908128141368563,Limbic
P5,S7,100,5,Entrainment,Salience,0.0065847271654832056,0.9709887849790039,Limbic
P5,S7,100,5,Entrainment,Entrainment,-0.034018452673873184,0.8509235287400395,Limbic
P5,S7,100,5,Entrainment,Fluidity,-0.05258807494989225,0.7713203192516067,Limbic
P5,S7,100,5,Entrainment,Complexity,-0.1550416378384638,0.3889455058416128,Limbic
P5,S7,100,5,Fluidity,ZCR,0.13959183779100767,0.4384701231823495,Limbic
P5,S7,100,5,Fluidity,Salience,-0.04971047165932662,0.7835284508763171,Limbic
P5,S7,100,5,Fluidity,Entrainment,-0.11245079902804206,0.5332491019189446,Limbic
P5,S7,100,5,Fluidity,Fluidity,0.13006878332726968,0.4706317790097337,Limbic
P5,S7,100,5,Fluidity,Complexity,0.13590967192345604,0.45076087283812954,Limbic
P5,S7,100,5,Complexity,ZCR,-0.23923051224895744,0.17996895682146385,Limbic
P5,S7,100,5,Complexity,Salience,0.06690376673831638,0.7114357124684778,Limbic
P5,S7,100,5,Complexity,Entrainment,0.060300178060938764,0.7388737628782106,Limbic
P5,S7,100,5,Complexity,Fluidity,-0.12147862385645508,0.5006707533069391,Limbic
P5,S7,100,5,Complexity,Complexity,0.018631632782296834,0.9180324798864445,Limbic
P5,S7,100,50,ZCR,ZCR,0.1129342587983364,0.5314790157860672,Limbic
P5,S7,100,50,ZCR,Salience,-0.19315391313901928,0.28148770431987696,Limbic
P5,S7,100,50,ZCR,Entrainment,0.17737650578733538,0.3233873533904327,Limbic
P5,S7,100,50,ZCR,Fluidity,-0.1526784551393387,0.3963033028786926,Limbic
P5,S7,100,50,ZCR,Complexity,0.09798685059616805,0.5874769881370815,Limbic
P5,S7,100,50,Salience,ZCR,-0.07792233075702451,0.6664492696386171,Limbic
P5,S7,100,50,Salience,Salience,0.2971675512988148,0.09306325761354917,Limbic
P5,S7,100,50,Salience,Entrainment,-0.07198282014686516,0.6905692482040743,Limbic
P5,S7,100,50,Salience,Fluidity,0.1656005172341871,0.3570488266487515,Limbic
P5,S7,100,50,Salience,Complexity,-0.24391000837691473,0.1713454690129752,Limbic
P5,S7,100,50,Entrainment,ZCR,-0.012945253376298677,0.9429995837541895,Limbic
P5,S7,100,50,Entrainment,Salience,0.24523170067454542,0.16896400533976766,Limbic
P5,S7,100,50,Entrainment,Entrainment,-0.19764532916646654,0.2702324129995443,Limbic
P5,S7,100,50,Entrainment,Fluidity,0.13642217724045674,0.4490391518506944,Limbic
P5,S7,100,50,Entrainment,Complexity,-0.1947751350925466,0.2773906417062574,Limbic
P5,S7,100,50,Fluidity,ZCR,-0.06786674963654449,0.7074630863401119,Limbic
P5,S7,100,50,Fluidity,Salience,0.19433308490261458,0.27850391702121613,Limbic
P5,S7,100,50,Fluidity,Entrainment,-0.2569572136925467,0.14886324549011096,Limbic
P5,S7,100,50,Fluidity,Fluidity,0.1786593313378126,0.31984335744234693,Limbic
P5,S7,100,50,Fluidity,Complexity,-0.038304828918786865,0.8323899190395307,Limbic
P5,S7,100,50,Complexity,ZCR,0.07019830465483844,0.6978761243966561,Limbic
P5,S7,100,50,Complexity,Salience,-0.22621851184289332,0.2055469308130518,Limbic
P5,S7,100,50,Complexity,Entrainment,0.2099588021029239,0.24089865519707315,Limbic
P5,S7,100,50,Complexity,Fluidity,-0.09595539845660914,0.5952829818046155,Limbic
P5,S7,100,50,Complexity,Complexity,0.14787384542708237,0.411506379369722,Limbic
P5,S7,100,100,ZCR,ZCR,-0.0031059089502217876,0.9863136509597247,Limbic
P5,S7,100,100,ZCR,Salience,-0.17790796724752755,0.3219161715177674,Limbic
P5,S7,100,100,ZCR,Entrainment,0.11071456830915356,0.539629208579919,Limbic
P5,S7,100,100,ZCR,Fluidity,-0.09398815754805674,0.6028848150280244,Limbic
P5,S7,100,100,ZCR,Complexity,0.20253996187314371,0.2583054292338593,Limbic
P5,S7,100,100,Salience,ZCR,0.028832917507266447,0.8734491555768488,Limbic
P5,S7,100,100,Salience,Salience,0.31388705233177744,0.07525888422046907,Limbic
P5,S7,100,100,Salience,Entrainment,0.04454269784192124,0.8055784299242778,Limbic
P5,S7,100,100,Salience,Fluidity,0.1476260050532827,0.41229942621012305,Limbic
